age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
50,Private,182907,9,0,Handlers-cleaners,Own-child,4,1,0,0,25,United-States,0,2
55,Private,206487,10,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,3
29,Private,168015,9,0,Machine-op-inspct,Unmarried,4,0,0,0,40,United-States,0,2
24,Private,149396,10,0,Other-service,Other-relative,2,0,0,0,30,Haiti,0,3
39,Public-sector,184964,10,0,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,1,3
34,Private,398988,13,0,Sales,Not-in-family,4,1,0,0,40,United-States,0,4
29,Private,128777,4,0,Craft-repair,Unmarried,4,0,0,0,55,United-States,0,1
60,Private,252413,10,1,Craft-repair,Husband,3,1,0,0,32,United-States,1,3
33,Private,181372,14,1,Exec-managerial,Wife,4,0,0,0,50,United-States,1,5
58,Private,216851,5,0,Handlers-cleaners,Own-child,4,1,0,0,40,El-Salvador,0,1
27,Private,106935,10,0,Sales,Not-in-family,4,1,0,0,40,United-States,0,3
46,Public-sector,363875,10,0,Protective-serv,Unmarried,0,0,0,0,40,United-States,0,3
63,Private,287277,9,0,Protective-serv,Not-in-family,4,1,0,0,40,United-States,0,2
38,Self-emp,172342,10,0,Other-service,Unmarried,4,0,0,0,40,United-States,0,3
23,Private,308498,10,0,Craft-repair,Own-child,4,1,0,0,15,United-States,0,3
29,Private,122127,13,0,Prof-specialty,Not-in-family,4,0,8614,0,40,United-States,1,4
31,Private,106437,15,1,Prof-specialty,Wife,4,0,0,0,60,United-States,1,5
49,Self-emp,306289,9,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,2
45,Self-emp,201699,16,1,Prof-specialty,Husband,4,1,0,0,60,United-States,1,5
42,Private,282062,5,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
48,Private,235108,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
33,Private,339482,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
24,Private,181820,10,0,Adm-clerical,Own-child,4,1,0,0,40,United-States,0,3
49,Self-emp,99335,10,1,Sales,Husband,4,1,0,0,50,United-States,0,3
40,Private,367533,10,1,Machine-op-inspct,Husband,4,1,2580,0,40,United-States,0,3
57,Private,64960,11,1,Prof-specialty,Husband,4,1,0,1902,45,United-States,0,3
50,Private,269095,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
46,Private,58683,13,1,Exec-managerial,Husband,4,1,15024,0,55,United-States,1,4
35,Self-emp,89508,10,1,Exec-managerial,Husband,4,1,3908,0,60,United-States,0,3
19,Private,100999,10,0,Other-service,Own-child,4,0,0,0,20,United-States,0,3
18,Private,34125,6,0,Other-service,Own-child,4,0,0,0,28,United-States,0,1
20,Private,115057,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
42,Private,139126,9,0,Transport-moving,Not-in-family,4,1,0,0,40,United-States,0,2
46,Private,104632,9,1,Machine-op-inspct,Husband,1,1,0,0,40,Cambodia,1,2
40,Public-sector,178866,9,1,Adm-clerical,Wife,4,0,0,0,20,United-States,1,2
54,Private,139850,14,1,Exec-managerial,Husband,1,1,0,0,45,United-States,1,5
28,Private,61435,9,1,Craft-repair,Husband,4,1,0,0,45,United-States,0,2
38,Private,309230,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
28,Private,45613,10,0,Priv-house-serv,Not-in-family,4,0,0,0,40,United-States,0,3
22,Private,272615,7,0,Craft-repair,Own-child,4,1,0,0,40,United-States,0,1
31,Private,54318,13,1,Exec-managerial,Husband,4,1,0,0,50,United-States,1,4
27,Private,165519,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
45,Private,48495,13,1,Prof-specialty,Husband,4,1,0,0,42,United-States,1,4
38,Private,143123,13,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,4
67,Self-emp,431426,12,1,Exec-managerial,Wife,4,0,20051,0,4,United-States,1,3
75,Private,256474,14,0,Protective-serv,Not-in-family,4,1,0,0,16,United-States,0,5
41,Private,191451,14,0,Exec-managerial,Unmarried,2,0,0,0,60,United-States,1,5
37,Private,99146,13,1,Sales,Husband,4,1,0,0,60,United-States,1,4
47,Private,235986,9,0,Exec-managerial,Own-child,4,0,0,0,50,Cuba,0,2
34,Public-sector,429897,13,1,Prof-specialty,Husband,4,1,0,0,45,Mexico,1,4
25,Private,189897,9,1,Craft-repair,Own-child,4,1,0,0,40,United-States,0,2
52,Private,145155,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
27,Public-sector,192257,9,0,Protective-serv,Own-child,4,1,2174,0,40,United-States,0,2
35,Private,194960,9,0,Farming-fishing,Not-in-family,3,1,0,0,40,Puerto-Rico,0,2
44,Public-sector,357814,8,1,Other-service,Other-relative,4,0,0,0,35,Mexico,0,1
27,Public-sector,137629,9,1,Exec-managerial,Husband,4,1,0,0,80,United-States,1,2
42,Private,156526,10,0,Tech-support,Not-in-family,4,1,0,0,33,United-States,0,3
26,Private,189238,5,0,Other-service,Own-child,4,0,0,0,38,El-Salvador,0,1
23,Private,202989,9,0,Prof-specialty,Not-in-family,4,1,0,0,40,Canada,0,2
28,Private,25684,9,0,Prof-specialty,Not-in-family,0,0,0,0,40,United-States,0,2
38,Self-emp,192939,9,1,Craft-repair,Husband,4,1,0,0,50,United-States,0,2
28,Private,138692,10,0,Craft-repair,Own-child,4,1,0,0,50,United-States,0,3
29,Private,222249,9,0,Adm-clerical,Other-relative,4,0,0,0,40,United-States,0,2
56,Self-emp,201318,5,1,Exec-managerial,Other-relative,4,1,3411,0,50,Colombia,0,1
23,?,190650,13,0,?,Not-in-family,1,1,0,0,35,United-States,0,4
30,Private,56004,10,0,Exec-managerial,Own-child,2,0,0,0,40,United-States,0,3
48,Private,182313,10,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,3
45,Self-emp,138962,10,1,Exec-managerial,Husband,1,1,0,0,72,?,0,3
38,Private,277248,14,1,Exec-managerial,Husband,4,1,0,0,60,Cuba,1,5
24,Private,125031,9,0,Handlers-cleaners,Other-relative,4,1,0,0,40,United-States,0,2
47,Public-sector,216414,16,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
22,Private,171176,9,0,Other-service,Not-in-family,4,0,0,0,48,?,0,2
29,Private,356133,10,0,Prof-specialty,Other-relative,4,0,0,0,40,United-States,0,3
45,Private,185397,12,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,3
24,Private,308285,9,0,Craft-repair,Own-child,4,1,0,0,40,United-States,0,2
40,Private,56651,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
28,Public-sector,154863,5,1,Craft-repair,Husband,2,1,0,0,40,Trinidad-and-Tobago,1,1
46,Public-sector,44706,13,0,Prof-specialty,Unmarried,4,0,0,0,50,United-States,1,4
34,?,222548,10,1,?,Wife,4,0,0,0,4,United-States,0,3
32,Private,248754,10,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,3
20,Private,104981,9,0,Sales,Not-in-family,4,1,0,0,40,United-States,0,2
23,Private,315065,10,0,Other-service,Unmarried,4,1,0,0,35,Mexico,0,3
46,Private,188325,9,1,Other-service,Husband,4,1,0,0,40,United-States,0,2
21,Private,221661,9,0,Sales,Own-child,4,0,0,0,35,United-States,0,2
59,Private,81973,14,1,Exec-managerial,Husband,1,1,0,0,40,United-States,1,5
31,Private,169122,10,1,Prof-specialty,Husband,4,1,0,0,50,United-States,0,3
48,Private,216734,10,0,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,3
34,Private,98101,4,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
19,Private,292511,10,0,Other-service,Own-child,4,1,0,0,25,United-States,0,3
20,Private,122971,10,0,Sales,Own-child,4,1,0,0,35,United-States,0,3
29,Private,124953,13,0,Prof-specialty,Own-child,4,1,0,0,50,United-States,0,4
54,Private,123011,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
36,Private,76417,9,1,Craft-repair,Husband,4,1,0,0,52,United-States,0,2
43,Private,351576,13,0,Sales,Not-in-family,4,1,0,0,50,United-States,1,4
46,Public-sector,33794,13,1,Tech-support,Husband,4,1,3103,0,40,United-States,1,4
33,Private,79923,14,1,Prof-specialty,Husband,4,1,0,0,45,United-States,1,5
33,Private,117983,6,0,Other-service,Unmarried,4,0,0,0,45,United-States,0,1
36,Private,186110,10,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,3
37,Private,187589,9,1,Handlers-cleaners,Husband,4,1,5178,0,40,United-States,1,2
37,?,319685,11,1,?,Husband,4,1,0,0,54,United-States,1,3
64,?,64101,8,1,?,Husband,4,1,0,0,24,United-States,0,1
45,Self-emp,162923,9,1,Craft-repair,Husband,4,1,0,0,60,United-States,0,2
25,Private,288519,13,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,4
28,Private,33798,11,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,3
26,Private,195734,9,0,Adm-clerical,Own-child,4,0,2354,0,40,United-States,0,2
23,Private,214120,9,0,Priv-house-serv,Own-child,4,1,0,0,40,United-States,0,2
24,Private,113515,9,0,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,2
58,Self-emp,261230,10,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
36,Private,98515,11,0,Tech-support,Unmarried,4,0,0,0,40,United-States,0,3
46,Private,187715,10,1,Sales,Husband,4,1,0,0,50,United-States,0,3
23,?,214238,4,0,?,Not-in-family,4,0,0,0,40,Mexico,0,1
32,Private,123964,10,1,Sales,Husband,4,1,4386,0,50,United-States,0,3
26,Private,68991,9,0,Other-service,Unmarried,2,1,0,0,40,United-States,0,2
52,Private,292110,3,0,Handlers-cleaners,Not-in-family,4,0,0,0,40,United-States,0,1
19,Private,198320,9,0,Other-service,Not-in-family,4,0,0,0,45,United-States,0,2
33,Private,709798,13,1,Prof-specialty,Husband,4,1,0,0,60,United-States,1,4
60,Private,372838,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
39,Private,160402,10,0,Exec-managerial,Not-in-family,4,1,0,0,38,United-States,0,3
45,Private,98475,13,0,Exec-managerial,Not-in-family,4,1,0,0,45,United-States,0,4
37,Public-sector,97136,10,1,Adm-clerical,Unmarried,2,0,0,0,40,United-States,0,3
29,Private,136985,12,0,Tech-support,Own-child,4,1,0,0,40,United-States,0,3
53,Private,187356,10,1,Craft-repair,Husband,4,1,0,0,66,United-States,0,3
46,Public-sector,107231,10,1,Exec-managerial,Husband,4,1,0,1740,40,United-States,0,3
20,Private,305874,10,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,3
39,Private,290922,14,0,Prof-specialty,Own-child,4,0,0,0,40,United-States,0,5
48,Private,248254,10,1,Prof-specialty,Wife,4,0,7298,0,40,United-States,1,3
38,Private,160808,9,1,Craft-repair,Husband,2,1,4386,0,48,United-States,0,2
36,Private,247321,9,1,Craft-repair,Husband,4,1,0,0,45,United-States,0,2
53,Private,247651,4,0,Machine-op-inspct,Unmarried,2,0,0,0,56,United-States,0,1
29,Private,214702,9,0,Craft-repair,Not-in-family,4,1,0,1974,35,United-States,0,2
64,Private,75577,4,1,Adm-clerical,Husband,4,1,2580,0,50,United-States,0,1
34,Private,561334,10,1,Exec-managerial,Husband,4,1,0,0,50,United-States,1,3
36,?,224886,9,1,?,Husband,4,1,0,0,40,United-States,0,2
41,Public-sector,401134,13,0,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,4
34,Private,258170,9,0,Exec-managerial,Unmarried,4,0,0,0,38,United-States,0,2
68,?,141181,5,1,?,Husband,4,1,0,0,2,United-States,0,1
37,Private,292370,13,1,Prof-specialty,Husband,3,1,0,0,50,?,1,4
22,Private,300871,10,1,Tech-support,Husband,4,1,0,0,40,United-States,0,3
43,Private,136721,8,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
19,?,140399,10,0,?,Other-relative,4,0,0,0,30,United-States,0,3
36,Private,109133,10,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,3
47,Private,186534,9,1,Sales,Husband,4,1,0,0,55,United-States,1,2
25,Private,226891,11,0,Other-service,Other-relative,1,0,0,0,40,?,0,3
33,Private,241885,10,0,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,3
27,Private,97165,10,0,Machine-op-inspct,Other-relative,4,0,0,0,40,United-States,0,3
33,Private,212918,10,0,Tech-support,Not-in-family,4,1,0,0,70,United-States,0,3
24,Private,211585,9,1,Transport-moving,Own-child,4,0,0,0,40,United-States,0,2
47,Public-sector,178309,10,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
48,Self-emp,481987,6,1,Exec-managerial,Husband,4,1,0,0,40,United-States,0,1
28,Private,215211,9,1,Sales,Husband,4,1,0,0,50,United-States,0,2
33,Public-sector,194901,13,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
44,Private,340885,13,1,Machine-op-inspct,Husband,4,1,0,1977,40,United-States,1,4
33,Public-sector,190290,11,0,Protective-serv,Not-in-family,4,1,0,0,56,United-States,0,3
26,Private,188569,10,0,Adm-clerical,Not-in-family,4,0,0,0,25,United-States,0,3
22,Private,162282,11,0,Exec-managerial,Own-child,4,1,0,0,40,United-States,0,3
34,Private,287315,10,1,Exec-managerial,Husband,4,1,0,0,55,United-States,1,3
31,Self-emp,304212,10,0,Exec-managerial,Own-child,4,1,0,0,45,United-States,0,3
73,?,200878,9,0,?,Not-in-family,4,0,0,0,15,United-States,0,2
38,Public-sector,256864,11,1,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
51,Self-emp,46401,10,1,Prof-specialty,Wife,4,0,0,0,40,United-States,1,3
36,Private,37778,10,1,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
29,Private,191722,10,1,Protective-serv,Husband,4,1,7688,0,54,United-States,1,3
64,Self-emp,103643,9,1,Sales,Husband,4,1,0,0,15,United-States,1,2
24,Private,143766,10,0,Machine-op-inspct,Own-child,4,1,0,0,55,United-States,0,3
21,Public-sector,204425,10,0,Exec-managerial,Own-child,4,0,0,0,20,United-States,0,3
28,Private,156257,10,1,Craft-repair,Husband,4,1,0,0,60,United-States,1,3
18,?,113185,7,0,?,Own-child,4,1,0,0,25,United-States,0,1
41,Self-emp,112262,9,1,Craft-repair,Husband,4,1,0,0,50,United-States,0,2
17,Private,28031,5,0,Other-service,Own-child,4,1,0,0,16,United-States,0,1
58,Private,320102,16,1,Prof-specialty,Husband,4,1,0,0,50,United-States,1,5
50,Self-emp,334273,13,1,Sales,Husband,4,1,0,0,8,United-States,0,4
30,Private,356015,7,1,Handlers-cleaners,Not-in-family,0,1,0,0,40,Mexico,0,1
47,Private,278900,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
24,Private,142528,10,0,Sales,Own-child,4,1,0,0,20,United-States,0,3
50,Public-sector,343014,10,1,Exec-managerial,Husband,2,1,0,0,40,United-States,0,3
29,Private,201017,14,0,Prof-specialty,Not-in-family,4,1,0,0,55,Scotland,0,5
31,Self-emp,81030,16,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
40,Self-emp,34007,9,1,Farming-fishing,Husband,4,1,0,0,70,United-States,1,2
31,Private,29662,10,0,Sales,Not-in-family,4,0,0,0,60,United-States,0,3
53,Private,347446,5,1,Machine-op-inspct,Husband,2,1,0,0,40,United-States,0,1
33,Private,90668,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
43,Private,190403,13,1,Other-service,Husband,4,1,0,0,40,United-States,0,4
56,Private,109015,10,1,Exec-managerial,Wife,4,0,7688,0,50,United-States,1,3
38,Private,234807,13,1,Exec-managerial,Wife,4,0,0,0,50,United-States,1,4
18,Private,157131,7,0,Sales,Own-child,4,0,0,0,30,United-States,0,1
50,Private,94081,9,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,2
78,Private,135566,9,0,Sales,Unmarried,4,0,2329,0,12,United-States,0,2
27,Private,103164,7,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
19,Private,570002,10,0,Sales,Own-child,4,0,0,0,25,United-States,0,3
24,Public-sector,215797,13,0,Tech-support,Not-in-family,4,0,0,0,40,United-States,0,4
20,Private,289405,10,0,Sales,Own-child,4,1,0,1602,15,United-States,0,3
25,Private,239461,14,0,Prof-specialty,Own-child,4,1,0,0,35,United-States,0,5
34,Private,101510,13,0,Sales,Not-in-family,4,0,0,0,50,United-States,1,4
30,Self-emp,443546,11,1,Sales,Husband,4,1,0,0,35,United-States,0,3
37,Public-sector,141029,14,0,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,5
38,Private,207202,9,1,Machine-op-inspct,Husband,4,1,0,0,48,United-States,1,2
67,Unpaid,137192,9,1,Adm-clerical,Husband,1,1,0,0,12,Philippines,0,2
35,Private,222989,9,1,Transport-moving,Husband,4,1,0,0,30,United-States,0,2
75,Self-emp,36325,9,1,Farming-fishing,Husband,4,1,0,0,30,United-States,0,2
47,Private,73394,10,1,Exec-managerial,Wife,4,0,0,0,50,United-States,0,3
23,Private,249046,6,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,1
51,Public-sector,100653,9,0,Adm-clerical,Not-in-family,4,0,0,0,8,United-States,0,2
42,Public-sector,1125613,9,0,Other-service,Not-in-family,2,1,0,0,40,United-States,0,2
32,Private,101352,10,1,Tech-support,Wife,4,0,0,0,32,United-States,1,3
54,Private,340476,9,0,Sales,Unmarried,4,0,0,0,35,United-States,0,2
20,Private,192711,10,0,Handlers-cleaners,Own-child,4,0,0,0,40,United-States,0,3
39,Private,273362,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
41,Private,100451,9,1,Craft-repair,Husband,4,1,7688,0,38,United-States,1,2
35,Private,85399,9,0,Machine-op-inspct,Not-in-family,4,0,0,0,40,United-States,0,2
45,Public-sector,168191,13,1,Craft-repair,Husband,4,1,0,0,35,United-States,1,4
27,Private,153475,13,0,Sales,Not-in-family,4,0,0,0,40,United-States,0,4
61,Self-emp,196773,4,1,Sales,Husband,4,1,0,0,30,United-States,1,1
41,Private,180138,9,0,Sales,Not-in-family,4,1,0,0,50,United-States,0,2
22,Private,48347,10,0,Tech-support,Own-child,4,1,0,0,40,United-States,0,3
55,Private,175071,10,1,Craft-repair,Husband,2,1,15024,0,40,United-States,1,3
66,?,129476,13,1,?,Husband,4,1,0,0,6,United-States,0,4
25,Private,181772,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
20,Private,284317,10,0,Other-service,Own-child,4,0,0,0,35,United-States,0,3
20,Private,237305,10,0,Machine-op-inspct,Other-relative,2,0,0,0,35,United-States,0,3
67,Self-emp,111321,13,1,Exec-managerial,Husband,4,1,0,0,16,United-States,0,4
44,Private,278476,10,1,Sales,Husband,4,1,0,0,60,United-States,1,3
42,Private,39060,9,1,Sales,Husband,4,1,0,0,60,United-States,1,2
29,Public-sector,205262,10,0,Adm-clerical,Not-in-family,3,1,0,0,40,Ecuador,0,3
48,Private,198000,10,0,Craft-repair,Unmarried,4,0,0,0,38,United-States,1,3
25,Private,397962,9,0,Adm-clerical,Other-relative,2,0,0,0,40,United-States,0,2
31,Private,178370,9,0,Other-service,Unmarried,4,0,0,0,99,United-States,1,2
48,Private,121253,13,1,Sales,Unmarried,4,0,0,2472,70,United-States,1,4
40,Private,56072,14,0,Prof-specialty,Not-in-family,4,1,0,0,20,United-States,0,5
26,Private,176756,10,1,Sales,Husband,4,1,0,0,40,United-States,0,3
28,Private,60374,9,1,Other-service,Own-child,4,0,0,0,35,United-States,0,2
52,Private,165681,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
41,Self-emp,287037,9,1,Prof-specialty,Husband,4,1,0,0,40,United-States,0,2
39,Self-emp,55568,13,1,Farming-fishing,Wife,4,0,0,0,50,United-States,0,4
48,Private,155509,9,0,Adm-clerical,Not-in-family,2,0,0,0,16,Trinidad-and-Tobago,0,2
19,Private,201178,9,0,Sales,Not-in-family,4,0,0,0,30,United-States,0,2
27,Private,37250,10,1,Machine-op-inspct,Husband,4,1,0,1651,40,United-States,0,3
59,Private,314149,11,1,Sales,Husband,4,1,0,1740,50,United-States,0,3
19,Private,264593,10,0,Sales,Other-relative,4,1,0,0,40,United-States,0,3
32,Private,159589,9,0,Handlers-cleaners,Own-child,4,1,0,0,50,United-States,0,2
39,Private,454915,9,0,Handlers-cleaners,Other-relative,4,1,0,0,40,United-States,0,2
33,Private,285131,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
38,Private,150057,9,0,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,2
27,Private,55390,10,0,Farming-fishing,Own-child,4,1,0,0,45,United-States,0,3
23,Private,314894,9,0,Exec-managerial,Own-child,4,0,0,0,45,United-States,0,2
59,?,184948,11,0,?,Not-in-family,4,1,0,0,48,United-States,0,3
25,Public-sector,124483,13,0,Adm-clerical,Not-in-family,1,1,0,0,20,India,0,4
37,Self-emp,97986,12,1,Sales,Husband,4,1,0,0,68,United-States,0,3
31,Private,210562,9,1,Transport-moving,Husband,4,1,0,0,65,United-States,0,2
24,Private,233280,12,0,Sales,Own-child,4,0,0,0,37,United-States,0,3
53,Public-sector,164300,13,0,Adm-clerical,Unmarried,4,0,0,0,38,Dominican-Republic,0,4
26,Private,227489,10,0,Handlers-cleaners,Other-relative,2,1,0,0,40,?,0,3
25,Private,263773,10,1,Adm-clerical,Wife,4,0,0,0,40,United-States,1,3
59,Private,96459,7,0,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,1
39,Public-sector,116608,9,0,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,2
28,Private,180007,10,0,Handlers-cleaners,Own-child,4,1,0,0,40,United-States,0,3
22,Private,305466,9,0,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,2
20,Private,238917,9,0,Craft-repair,Other-relative,4,1,0,0,40,El-Salvador,0,2
25,Private,129784,10,0,Other-service,Own-child,4,0,0,0,40,United-States,0,3
27,Private,367390,10,0,Craft-repair,Unmarried,4,1,0,0,50,United-States,0,3
20,Private,235691,9,0,Sales,Unmarried,4,1,0,0,40,United-States,0,2
63,?,166425,10,0,?,Not-in-family,2,0,0,0,24,United-States,0,3
43,Self-emp,160369,6,0,Farming-fishing,Unmarried,4,1,0,0,25,United-States,0,1
39,Private,206298,10,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,3
27,Private,183523,13,0,Prof-specialty,Not-in-family,4,1,0,0,45,United-States,0,4
17,Private,217342,6,0,Sales,Own-child,4,0,0,0,5,United-States,0,1
40,Public-sector,141858,15,1,Prof-specialty,Husband,4,1,0,0,72,United-States,0,5
50,Private,213296,10,1,Craft-repair,Husband,4,1,0,0,48,United-States,1,3
23,Self-emp,201682,13,0,Adm-clerical,Own-child,4,0,0,0,35,United-States,0,4
60,Private,178312,9,1,Sales,Husband,4,1,7298,0,65,United-States,1,2
30,Private,269723,9,0,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,2
24,Private,200593,9,1,Handlers-cleaners,Husband,4,1,0,0,50,United-States,0,2
23,Private,32616,13,0,Adm-clerical,Own-child,4,0,0,0,20,United-States,0,4
24,Private,259510,13,1,Prof-specialty,Husband,4,1,5013,0,30,United-States,0,4
45,Self-emp,271828,13,1,Craft-repair,Husband,4,1,0,0,20,United-States,0,4
58,Self-emp,78104,10,1,Exec-managerial,Husband,4,1,7298,0,60,United-States,1,3
22,Private,113703,10,0,Sales,Other-relative,4,1,0,0,20,United-States,0,3
41,Private,187802,10,0,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,3
