p_id,age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
30556,36,Private,186865,16,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,60,United-States,1,5
30557,20,State-gov,158206,12,Never-married,Prof-specialty,Not-in-family,4,1,0,0,30,United-States,0,3
30558,61,?,229744,2,Married-civ-spouse,?,Husband,4,1,3942,0,20,Mexico,0,1
30559,27,Private,141545,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,1902,45,United-States,0,2
30560,59,Local-gov,50929,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,60,United-States,1,3
30561,60,Private,132529,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
30562,43,Private,260696,13,Divorced,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,4
30563,35,Private,231180,9,Divorced,Transport-moving,Not-in-family,4,1,0,0,60,United-States,0,2
30564,40,Private,223277,13,Married-civ-spouse,Adm-clerical,Husband,4,1,0,0,50,United-States,1,4
30565,20,Private,279538,7,Married-civ-spouse,Handlers-cleaners,Other-relative,4,1,2961,0,35,United-States,0,1
30566,47,Private,46044,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,5
30567,40,Private,168071,12,Divorced,Prof-specialty,Not-in-family,4,1,0,0,50,United-States,0,3
30568,20,Private,79691,9,Never-married,Machine-op-inspct,Own-child,4,1,0,0,40,United-States,0,2
30569,75,?,114204,10,Married-civ-spouse,?,Husband,4,1,0,0,13,United-States,0,3
30570,25,Private,124111,10,Never-married,Adm-clerical,Own-child,4,0,0,0,40,United-States,0,3
30571,47,Private,104521,11,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,3
30572,29,Self-emp-not-inc,128516,12,Widowed,Sales,Unmarried,4,0,0,0,40,United-States,1,3
30573,34,Private,112564,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,45,United-States,0,2
30574,45,State-gov,32186,13,Separated,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
30575,23,Private,239663,10,Never-married,Handlers-cleaners,Own-child,4,1,2597,0,50,United-States,0,3
30576,46,Private,269284,12,Widowed,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,3
30577,41,State-gov,175537,10,Divorced,Machine-op-inspct,Not-in-family,2,0,0,0,38,United-States,0,3
30578,29,Private,444304,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
30579,17,Private,27415,7,Never-married,Handlers-cleaners,Own-child,0,1,0,0,20,United-States,0,1
30580,39,Private,174343,5,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
30581,37,Private,148143,9,Never-married,Machine-op-inspct,Unmarried,2,0,0,0,40,United-States,0,2
30582,34,Private,209213,9,Married-civ-spouse,Machine-op-inspct,Husband,2,1,0,0,40,?,0,2
30583,20,Private,165097,9,Never-married,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
30584,18,?,51574,9,Never-married,?,Own-child,1,0,0,1602,38,United-States,0,2
30585,52,Private,167651,11,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
30586,42,Local-gov,29075,12,Married-civ-spouse,Prof-specialty,Wife,0,0,0,0,40,United-States,0,3
30587,22,Private,396895,3,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,35,Mexico,0,1
30588,66,State-gov,71075,10,Divorced,Exec-managerial,Not-in-family,4,0,0,0,55,United-States,0,3
30589,35,Private,129573,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,65,United-States,0,2
30590,40,Local-gov,183765,12,Never-married,Prof-specialty,Not-in-family,4,1,0,0,40,United-States,1,3
30591,21,Private,164991,9,Divorced,Sales,Unmarried,0,0,0,0,38,United-States,0,2
30592,51,Local-gov,154891,9,Divorced,Protective-serv,Unmarried,4,1,0,0,52,United-States,0,2
30593,34,Private,200117,6,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
30594,24,Private,176389,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
30595,43,Private,342567,13,Married-spouse-absent,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,4
30596,34,Private,178841,13,Married-civ-spouse,Exec-managerial,Wife,4,0,0,0,40,United-States,1,4
30597,42,Local-gov,191149,14,Never-married,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,5
30598,41,Private,29702,11,Never-married,Craft-repair,Not-in-family,4,1,0,0,30,United-States,0,3
30599,21,Private,157893,9,Never-married,Transport-moving,Own-child,4,0,0,0,40,United-States,0,2
30600,64,Local-gov,31993,4,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,10,United-States,0,1
30601,24,Federal-gov,210736,9,Never-married,Adm-clerical,Not-in-family,4,0,0,1974,40,United-States,0,2
30602,23,Private,39615,10,Never-married,Handlers-cleaners,Own-child,4,1,0,0,10,United-States,0,3
30603,29,Private,200511,9,Married-civ-spouse,Sales,Husband,4,1,0,0,50,United-States,0,2
30604,44,Self-emp-not-inc,47818,9,Divorced,Exec-managerial,Unmarried,4,0,0,0,60,United-States,0,2
30605,28,Private,183155,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,55,United-States,0,4
30606,33,Self-emp-inc,374905,9,Married-civ-spouse,Sales,Husband,4,1,0,0,50,United-States,1,2
30607,35,Private,128876,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
30608,41,Private,202872,6,Married-spouse-absent,Craft-repair,Not-in-family,4,0,0,0,40,United-States,0,1
30609,42,Private,153414,13,Married-civ-spouse,Sales,Husband,2,1,0,0,40,United-States,1,4
30610,51,Self-emp-not-inc,24790,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,99,United-States,1,3
30611,32,Private,316769,7,Never-married,Other-service,Unmarried,2,0,0,0,40,Jamaica,0,1
30612,37,Private,126569,9,Never-married,Craft-repair,Own-child,4,1,0,0,40,United-States,0,2
30613,18,Private,128538,7,Never-married,Sales,Own-child,4,0,0,0,25,United-States,0,1
30614,24,Private,234640,11,Never-married,Other-service,Own-child,4,0,0,0,35,United-States,0,3
30615,29,?,65372,10,Divorced,?,Unmarried,4,0,0,0,40,United-States,0,3
30616,45,Private,343377,10,Married-civ-spouse,Adm-clerical,Husband,4,1,0,0,40,United-States,0,3
30617,52,Federal-gov,30731,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,45,United-States,1,4
30618,35,Private,412379,9,Never-married,Other-service,Not-in-family,4,0,0,0,40,United-States,0,2
30619,46,Self-emp-inc,112320,13,Divorced,Exec-managerial,Not-in-family,4,0,0,0,50,United-States,0,4
30620,63,Private,181929,9,Widowed,Exec-managerial,Unmarried,4,1,0,0,50,United-States,1,2
30621,32,Local-gov,100135,13,Married-civ-spouse,Prof-specialty,Wife,4,0,0,0,35,United-States,1,4
30622,24,Private,128061,9,Never-married,Other-service,Own-child,4,0,594,0,15,United-States,0,2
30623,72,?,402306,10,Married-civ-spouse,?,Husband,4,1,0,0,32,Canada,0,3
30624,35,?,98389,10,Never-married,?,Unmarried,4,1,0,0,10,United-States,0,3
30625,29,Private,179565,13,Never-married,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,4
30626,35,Private,64922,13,Married-civ-spouse,Exec-managerial,Husband,4,1,7688,0,50,United-States,1,4
30627,70,Private,102610,6,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,32,United-States,0,1
30628,65,?,115513,13,Married-civ-spouse,?,Husband,4,1,5556,0,48,United-States,1,4
30629,36,Private,150548,9,Never-married,Machine-op-inspct,Not-in-family,4,0,0,0,30,United-States,0,2
30630,53,Private,133219,9,Married-civ-spouse,Other-service,Husband,2,1,4386,0,30,United-States,1,2
30631,49,Local-gov,67001,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,40,United-States,0,2
30632,60,Private,162347,15,Married-civ-spouse,Exec-managerial,Husband,4,1,0,1902,40,United-States,1,5
30633,18,Private,138557,7,Never-married,Handlers-cleaners,Own-child,4,1,0,0,40,United-States,0,1
30634,21,Private,170456,10,Never-married,Other-service,Own-child,4,1,0,0,35,Italy,0,3
30635,42,Private,66006,6,Never-married,Transport-moving,Not-in-family,2,1,0,0,40,United-States,0,1
30636,25,State-gov,176077,14,Never-married,Prof-specialty,Not-in-family,4,0,0,0,37,United-States,0,5
30637,32,Private,218322,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
30638,25,Self-emp-inc,181691,9,Married-civ-spouse,Sales,Husband,4,1,0,0,60,?,0,2
30639,47,Private,168232,13,Married-civ-spouse,Adm-clerical,Husband,4,1,7298,0,40,United-States,1,4
30640,30,Private,161690,11,Never-married,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
30641,21,?,242736,12,Never-married,?,Own-child,4,0,0,0,40,United-States,0,3
30642,38,Self-emp-not-inc,67317,13,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,60,United-States,0,4
30643,34,Private,265807,9,Married-civ-spouse,Transport-moving,Husband,4,1,0,2051,55,United-States,0,2
30644,37,Private,99357,12,Never-married,Other-service,Not-in-family,4,0,0,0,30,United-States,0,3
30645,56,Private,170070,9,Married-civ-spouse,Exec-managerial,Wife,4,0,0,0,40,United-States,1,2
30646,52,State-gov,231166,11,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,3
30647,23,Private,62339,13,Never-married,Prof-specialty,Own-child,4,1,0,0,40,United-States,0,4
30648,29,State-gov,118520,9,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,42,United-States,0,2
30649,45,Private,155659,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
30650,23,Local-gov,157331,13,Never-married,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
30651,45,Private,341762,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,65,United-States,1,5
30652,30,Private,164190,13,Never-married,Exec-managerial,Not-in-family,4,1,0,0,42,United-States,0,4
30653,45,Private,83064,13,Married-civ-spouse,Sales,Husband,4,1,0,0,50,United-States,0,4
30654,26,Private,304283,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
30655,23,Private,436798,10,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,3
30656,24,Private,29302,10,Never-married,Other-service,Own-child,4,0,0,0,40,?,0,3
30657,43,Private,104660,14,Widowed,Exec-managerial,Unmarried,4,1,4934,0,40,United-States,1,5
30658,42,Private,79036,9,Divorced,Handlers-cleaners,Unmarried,4,1,0,0,40,United-States,0,2
30659,72,Private,165622,10,Widowed,Adm-clerical,Not-in-family,4,0,0,0,25,United-States,0,3
30660,21,?,177287,10,Never-married,?,Own-child,4,0,0,0,40,United-States,0,3
30661,57,Private,199847,13,Married-civ-spouse,Exec-managerial,Husband,4,1,15024,0,60,United-States,1,4
30662,24,Private,22966,13,Married-civ-spouse,Sales,Husband,4,1,0,0,45,United-States,0,4
30663,27,Private,59068,9,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,2
30664,54,Private,77336,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,2
30665,42,Local-gov,96524,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,60,United-States,1,2
30666,17,Private,143868,5,Never-married,Other-service,Own-child,2,1,0,0,40,United-States,0,1
30667,48,Private,121424,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,55,United-States,1,4
30668,39,Private,176279,13,Divorced,Sales,Not-in-family,4,0,0,0,40,United-States,0,4
30669,41,Self-emp-inc,177905,13,Married-civ-spouse,Exec-managerial,Husband,4,1,7688,0,70,United-States,1,4
30670,50,Private,205100,4,Married-civ-spouse,Other-service,Wife,4,0,0,0,35,?,0,1
30671,57,Private,353881,9,Divorced,Transport-moving,Not-in-family,4,1,0,0,45,United-States,0,2
30672,44,Local-gov,177937,16,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,36,United-States,1,5
30673,20,?,122244,9,Never-married,?,Not-in-family,4,0,0,0,28,United-States,0,2
30674,49,Private,125892,9,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,2
30675,44,Private,155472,12,Never-married,Prof-specialty,Unmarried,2,0,1151,0,50,United-States,0,3
30676,42,Private,355728,11,Never-married,Craft-repair,Not-in-family,4,1,0,0,44,United-States,0,3
30677,18,?,245274,10,Never-married,?,Own-child,4,1,0,0,16,United-States,0,3
30678,18,Private,240330,8,Never-married,Other-service,Own-child,4,1,0,0,18,United-States,0,1
30679,51,Private,182944,9,Widowed,Tech-support,Unmarried,2,0,0,0,40,United-States,0,2
30680,28,Private,264498,13,Never-married,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
30681,39,Private,110426,12,Married-civ-spouse,Exec-managerial,Wife,4,0,15024,0,45,United-States,1,3
30682,25,Private,166971,9,Married-civ-spouse,Sales,Husband,4,1,0,0,52,United-States,0,2
30683,41,Private,347653,15,Married-civ-spouse,Prof-specialty,Husband,4,1,0,1977,50,United-States,1,5
30684,39,Private,33975,10,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,1,3
30685,42,Self-emp-not-inc,215219,7,Separated,Other-service,Unmarried,4,0,0,0,30,United-States,0,1
30686,33,Private,190772,9,Never-married,Adm-clerical,Not-in-family,4,0,0,1617,40,United-States,0,2
30687,63,?,331527,6,Married-civ-spouse,?,Husband,4,1,0,0,40,United-States,0,1
30688,47,Private,162494,10,Divorced,Sales,Unmarried,4,0,0,0,45,United-States,1,3
30689,27,Local-gov,85918,13,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,68,United-States,0,4
30690,39,Private,91367,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,1848,45,United-States,1,5
30691,20,Private,182342,10,Never-married,Farming-fishing,Own-child,4,1,0,0,40,United-States,0,3
30692,49,Private,129640,9,Never-married,Other-service,Not-in-family,4,0,0,0,40,United-States,0,2
30693,70,?,133536,9,Married-civ-spouse,?,Husband,4,1,0,0,28,United-States,0,2
30694,46,Private,148738,9,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,1740,35,United-States,0,2
30695,47,Private,102583,9,Married-civ-spouse,Sales,Husband,4,1,0,0,30,United-States,1,2
30696,35,Private,111387,5,Never-married,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,1
30697,24,Private,241752,9,Never-married,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,2
30698,22,?,334593,10,Never-married,?,Not-in-family,4,1,0,0,40,United-States,0,3
30699,43,Private,101950,13,Divorced,Other-service,Not-in-family,4,0,0,0,35,United-States,0,4
30700,60,Local-gov,212856,14,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,?,1,5
30701,53,Private,183973,7,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,48,United-States,1,1
30702,47,Private,142061,10,Divorced,Exec-managerial,Unmarried,4,0,0,0,40,United-States,0,3
30703,34,Private,158615,10,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,3
30704,37,Private,29145,11,Never-married,Other-service,Not-in-family,4,1,0,0,40,United-States,0,3
30705,35,Private,40135,9,Never-married,Other-service,Own-child,4,1,0,0,30,United-States,0,2
30706,23,Private,224640,10,Never-married,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,3
30707,27,?,146651,9,Married-civ-spouse,?,Own-child,4,0,0,0,15,United-States,0,2
30708,29,Private,167737,9,Never-married,Transport-moving,Other-relative,4,1,0,0,50,United-States,0,2
30709,23,Private,60331,10,Never-married,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,3
30710,35,Private,187167,9,Divorced,Other-service,Not-in-family,4,0,0,0,35,United-States,0,2
30711,18,?,157131,9,Never-married,?,Own-child,4,0,0,0,12,United-States,0,2
30712,27,Local-gov,255237,13,Never-married,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,4
30713,56,?,192325,10,Divorced,?,Not-in-family,4,0,0,0,20,United-States,0,3
30714,40,Private,163342,9,Never-married,Adm-clerical,Not-in-family,4,0,0,0,70,United-States,0,2
30715,31,Private,129775,13,Married-civ-spouse,Sales,Husband,4,1,0,0,65,United-States,0,4
30716,18,Private,206008,10,Never-married,Sales,Unmarried,4,1,2176,0,40,United-States,0,3
30717,25,Private,397317,12,Never-married,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
30718,36,Private,745768,10,Never-married,Protective-serv,Unmarried,2,0,0,0,40,United-States,0,3
30719,38,Private,141550,6,Divorced,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,1
30720,52,Private,35576,9,Widowed,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
30721,23,Private,376383,9,Never-married,Other-service,Unmarried,4,1,0,0,35,Mexico,0,2
30722,48,Self-emp-not-inc,200825,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,30,United-States,1,3
30723,34,?,362787,9,Never-married,?,Unmarried,2,0,0,0,35,United-States,0,2
30724,46,Private,116789,9,Married-civ-spouse,Adm-clerical,Husband,4,1,0,0,40,United-States,1,2
30725,26,Private,160300,9,Married-spouse-absent,Protective-serv,Not-in-family,4,1,0,0,40,United-States,0,2
30726,47,Private,362654,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
30727,21,?,107801,10,Never-married,?,Own-child,4,0,0,0,3,United-States,0,3
30728,65,Private,170939,13,Divorced,Prof-specialty,Not-in-family,4,1,6723,0,40,United-States,0,4
30729,31,Local-gov,224234,9,Married-civ-spouse,Transport-moving,Husband,2,1,0,0,40,United-States,0,2
30730,38,Private,478346,9,Married-civ-spouse,Exec-managerial,Wife,4,0,7688,0,40,United-States,1,2
30731,68,Private,211162,9,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,0,2
30732,26,Private,147638,13,Never-married,Adm-clerical,Other-relative,1,0,0,0,40,Hong,0,4
30733,42,Private,104647,9,Divorced,Other-service,Not-in-family,4,1,0,0,40,United-States,0,2
30734,49,Private,67365,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
30735,42,Private,230959,13,Married-civ-spouse,Adm-clerical,Wife,1,0,0,1887,40,Philippines,1,4
30736,39,Private,176335,14,Married-civ-spouse,Exec-managerial,Husband,4,1,7688,0,65,United-States,1,5
30737,31,Self-emp-not-inc,268482,5,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
30738,28,State-gov,288731,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,20,United-States,0,4
30739,36,Private,231082,13,Divorced,Prof-specialty,Not-in-family,4,0,0,0,50,United-States,0,4
30740,42,State-gov,333530,10,Married-civ-spouse,Exec-managerial,Wife,4,0,0,0,40,United-States,1,3
30741,62,Private,214288,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
30742,21,Private,118023,9,Never-married,Farming-fishing,Own-child,4,1,0,0,24,United-States,0,2
30743,21,Private,187088,10,Never-married,Adm-clerical,Own-child,3,0,0,0,20,Cuba,0,3
30744,60,?,174073,9,Married-civ-spouse,?,Husband,4,1,0,0,40,United-States,0,2
30745,22,Private,133833,10,Never-married,Other-service,Own-child,4,0,0,0,25,United-States,0,3
30746,30,Private,229772,6,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
30747,64,Private,210082,9,Widowed,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
30748,28,Private,119287,13,Married-civ-spouse,Exec-managerial,Wife,4,0,15024,0,28,United-States,1,4
30749,41,Self-emp-not-inc,111772,12,Married-civ-spouse,Craft-repair,Husband,4,1,0,1887,40,United-States,1,3
30750,25,Private,122999,9,Never-married,Craft-repair,Other-relative,4,1,0,0,40,United-States,0,2
30751,27,Private,44767,9,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,40,United-States,0,2
30752,40,Private,200574,12,Married-civ-spouse,Tech-support,Husband,4,1,0,0,44,United-States,0,3
30753,58,Private,236596,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,3
30754,31,Private,33124,15,Never-married,Prof-specialty,Not-in-family,4,0,0,0,99,United-States,0,5
30755,50,Local-gov,308764,9,Widowed,Transport-moving,Unmarried,4,0,0,0,40,United-States,0,2
30756,27,Private,103524,9,Separated,Handlers-cleaners,Unmarried,4,1,0,0,40,United-States,0,2
30757,31,?,99483,9,Never-married,?,Own-child,0,1,0,0,40,United-States,0,2
30758,50,Private,230951,13,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,4
30759,45,Private,99355,9,Married-civ-spouse,Protective-serv,Husband,2,1,0,0,40,United-States,1,2
30760,33,Private,857532,8,Never-married,Protective-serv,Own-child,2,1,0,0,40,United-States,0,1
30761,62,Private,81116,10,Divorced,Adm-clerical,Not-in-family,4,1,0,1974,40,United-States,0,3
30762,38,Private,154410,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,2051,40,Poland,0,2
30763,19,Private,198943,10,Never-married,Other-service,Own-child,4,0,0,0,35,United-States,0,3
30764,30,Private,311696,7,Married-civ-spouse,Other-service,Wife,2,0,0,0,30,United-States,0,1
